match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2022-usopen-1101,2022,usopen,1101,Daniil Medvedev,Stefan Kozlov,,,,,,,,,,
2022-usopen-1102,2022,usopen,1102,Quentin Halys,Arthur Rinderknech,,,,,,,,,,
2022-usopen-1103,2022,usopen,1103,Ben Shelton,Nuno Borges,,,,,,,,,,
2022-usopen-1104,2022,usopen,1104,Yibing Wu,Nikoloz Basilashvili,,,,,,,,,,
2022-usopen-1105,2022,usopen,1105,Nick Kyrgios,Thanasi Kokkinakis,,,,,,,,,,
2022-usopen-1106,2022,usopen,1106,Benjamin Bonzi,Ugo Humbert,,,,,,,,,,
2022-usopen-1107,2022,usopen,1107,Alejandro Tabilo,Kamil Majchrzak,,,,,,,,,,
2022-usopen-1108,2022,usopen,1108,J.J. Wolf,Roberto Bautista Agut,,,,,,,,,,
2022-usopen-1109,2022,usopen,1109,Pablo Carreno Busta,Dominic Thiem,,,,,,,,,,
2022-usopen-1110,2022,usopen,1110,Alexander Bublik,Hugo Gaston,,,,,,,,,,
2022-usopen-1111,2022,usopen,1111,Cristian Garin,Jiri Lehecka,,,,,,,,,,
2022-usopen-1112,2022,usopen,1112,Filip Krajinovic,Alex de Minaur,,,,,,,,,,
2022-usopen-1113,2022,usopen,1113,Karen Khachanov,Denis Kudla,,,,,,,,,,
2022-usopen-1114,2022,usopen,1114,Alex Molcan,Thiago Monteiro,,,,,,,,,,
2022-usopen-1115,2022,usopen,1115,Jack Draper,Emil Ruusuvuori,,,,,,,,,,
2022-usopen-1116,2022,usopen,1116,Alexander Ritschard,Felix Auger Aliassime,,,,,,,,,,
2022-usopen-1117,2022,usopen,1117,Stefanos Tsitsipas,Daniel Elahi Galan,,,,,,,,,,
2022-usopen-1118,2022,usopen,1118,Lorenzo Sonego,Jordan Thompson,,,,,,,,,,
2022-usopen-1119,2022,usopen,1119,Yoshihito Nishioka,Alejandro Davidovich Fokina,,,,,,,,,,
2022-usopen-1120,2022,usopen,1120,Marton Fucsovics,Maxime Cressy,,,,,,,,,,
2022-usopen-1121,2022,usopen,1121,Francisco Cerundolo,Andy Murray,,,,,,,,,,
2022-usopen-1122,2022,usopen,1122,John Millman,Emilio Nava,,,,,,,,,,
2022-usopen-1123,2022,usopen,1123,Tomas Martin Etcheverry,Hugo Grenier,,,,,,,,,,
2022-usopen-1124,2022,usopen,1124,Nicolas Jarry,Matteo Berrettini,,,,,,,,,,
2022-usopen-1125,2022,usopen,1125,Taylor Fritz,Brandon Holt,,,,,,,,,,
2022-usopen-1126,2022,usopen,1126,Aljaz Bedene,Pedro Cachin,,,,,,,,,,
