match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2
2023-wimbledon-5101,2023,wimbledon,5101,Andres Molteni,Nicolas Mahut,,,,,,,,,,,Yana Sizikova,Anna Danilina
2023-wimbledon-5102,2023,wimbledon,5102,Andrea Vavassori,Rafael Matos,,,,,,,,,,,Liudmila Samsonova,Luisa Stefani
2023-wimbledon-5103,2023,wimbledon,5103,Julian Cash,Nikola Mektic,,,,,,,,,,,Alicia Barnett,Bernarda Pera
2023-wimbledon-5104,2023,wimbledon,5104,Sander Gille,Mate Pavic,,,,,,,,,,,Miyu Kato,Lyudmyla Kichenok
2023-wimbledon-5105,2023,wimbledon,5105,Wesley Koolhof,Fabrice Martin,,,,,,,,,,,Leylah Fernandez,Hao Ching Chan
2023-wimbledon-5106,2023,wimbledon,5106,Jonny O'Mara,Edouard Roger Vasselin,,,,,,,,,,,Olivia Nicholls,Kirsten Flipkens
2023-wimbledon-5107,2023,wimbledon,5107,Emil Ruusuvuori,Kevin Krawietz,,,,,,,,,,,Anett Kontaveit,Zhaoxuan Yang
2023-wimbledon-5108,2023,wimbledon,5108,Hugo Nys,Matthew Ebden,,,,,,,,,,,Laura Siegemund,Ellen Perez
2023-wimbledon-5109,2023,wimbledon,5109,Jean Julien Rojer,Lloyd Glasspool,,,,,,,,,,,Ena Shibahara,Jodie Burrage
2023-wimbledon-5110,2023,wimbledon,5110,Matwe Middelkoop,Santiago Gonzalez,,,,,,,,,,,Aldila Sutjiadi,Barbora Strycova
2023-wimbledon-5111,2023,wimbledon,5111,Jason Kubler,Marcelo Arevalo,,,,,,,,,,,Erin Routliffe,Marta Kostyuk
2023-wimbledon-5112,2023,wimbledon,5112,Jamie Murray,Jan Zielinski,,,,,,,,,,,Taylor Townsend,Nicole Melichar Martinez
2023-wimbledon-5113,2023,wimbledon,5113,Rohan Bopanna,Ivan Dodig,,,,,,,,,,,Gabriela Dabrowski,Latisha Chan
2023-wimbledon-5114,2023,wimbledon,5114,Nathaniel Lammons,Joe Salisbury,,,,,,,,,,,Giuliana Olmos,Heather Watson
2023-wimbledon-5115,2023,wimbledon,5115,John Peers,Alex De Minaur,,,,,,,,,,,Storm Hunter,Katie Boulter
2023-wimbledon-5116,2023,wimbledon,5116,Joran Vliegen,Neal Skupski,,,,,,,,,,,Yifan Xu,Desirae Krawczyk
2023-wimbledon-5201,2023,wimbledon,5201,Nicolas Mahut,Andrea Vavassori,,,,,,,,,,,Anna Danilina,Liudmila Samsonova
2023-wimbledon-5202,2023,wimbledon,5202,Nikola Mektic,Mate Pavic,,,,,,,,,,,Bernarda Pera,Lyudmyla Kichenok
2023-wimbledon-5203,2023,wimbledon,5203,Wesley Koolhof,Jonny O'Mara,,,,,,,,,,,Leylah Fernandez,Olivia Nicholls
2023-wimbledon-5204,2023,wimbledon,5204,Kevin Krawietz,Matthew Ebden,,,,,,,,,,,Zhaoxuan Yang,Ellen Perez
2023-wimbledon-5205,2023,wimbledon,5205,Jean Julien Rojer,Matwe Middelkoop,,,,,,,,,,,Ena Shibahara,Aldila Sutjiadi
2023-wimbledon-5206,2023,wimbledon,5206,Marcelo Arevalo,Jamie Murray,,,,,,,,,,,Marta Kostyuk,Taylor Townsend
2023-wimbledon-5207,2023,wimbledon,5207,Ivan Dodig,Joe Salisbury,,,,,,,,,,,Latisha Chan,Heather Watson
2023-wimbledon-5208,2023,wimbledon,5208,Alex De Minaur,Joran Vliegen,,,,,,,,,,,Katie Boulter,Yifan Xu
2023-wimbledon-5301,2023,wimbledon,5301,Nicolas Mahut,Mate Pavic,,,,,,,,,,,Anna Danilina,Lyudmyla Kichenok
2023-wimbledon-5302,2023,wimbledon,5302,Jonny O'Mara,Matthew Ebden,,,,,,,,,,,Olivia Nicholls,Ellen Perez
2023-wimbledon-5303,2023,wimbledon,5303,Matwe Middelkoop,Marcelo Arevalo,,,,,,,,,,,Aldila Sutjiadi,Marta Kostyuk
2023-wimbledon-5304,2023,wimbledon,5304,Ivan Dodig,Joran Vliegen,,,,,,,,,,,Latisha Chan,Yifan Xu
2023-wimbledon-5401,2023,wimbledon,5401,Mate Pavic,Jonny O'Mara,,,,,,,,,,,Lyudmyla Kichenok,Olivia Nicholls
2023-wimbledon-5402,2023,wimbledon,5402,Matwe Middelkoop,Joran Vliegen,,,,,,,,,,,Aldila Sutjiadi,Yifan Xu
2023-wimbledon-5501,2023,wimbledon,5501,Mate Pavic,Joran Vliegen,,,,,,,,,,,Lyudmyla Kichenok,Yifan Xu
