match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2017-frenchopen-1101,2017,frenchopen,1101,Andy Murray,Andrey Kuznetsov,,,,,,,,,,
2017-frenchopen-1102,2017,frenchopen,1102,Laurent Lokoli,Martin Klizan,,,,,,,,,,
2017-frenchopen-1103,2017,frenchopen,1103,Marcos Baghdatis,Nicolas Almagro,,,,,,,,,,
2017-frenchopen-1104,2017,frenchopen,1104,Guido Pella,Juan Martin Del Potro,,,,,,,,,,
2017-frenchopen-1105,2017,frenchopen,1105,John Isner,Jordan Thompson,,,,,,,,,,
2017-frenchopen-1107,2017,frenchopen,1107,Karen Khachanov,Nicolas Jarry,,,,,,,,,,
2017-frenchopen-1108,2017,frenchopen,1108,Jan Lennard Struff,Tomas Berdych,,,,,,,,,,
2017-frenchopen-1109,2017,frenchopen,1109,Alexander Zverev,Fernando Verdasco,,,,,,,,,,
2017-frenchopen-1110,2017,frenchopen,1110,Pierre Hugues Herbert,Jared Donaldson,,,,,,,,,,
2017-frenchopen-1111,2017,frenchopen,1111,Damir Dzumhur,Nicolas Kicker,,,,,,,,,,
2017-frenchopen-1112,2017,frenchopen,1112,Maxime Hamou,Pablo Cuevas,,,,,,,,,,
2017-frenchopen-1113,2017,frenchopen,1113,Sam Querrey,Hyeon Chung,,,,,,,,,,
2017-frenchopen-1114,2017,frenchopen,1114,Ernesto Escobedo,Denis Istomin,,,,,,,,,,
2017-frenchopen-1115,2017,frenchopen,1115,Radu Albot,Jeremy Chardy,,,,,,,,,,
2017-frenchopen-1116,2017,frenchopen,1116,Thanasi Kokkinakis,Kei Nishikori,,,,,,,,,,
2017-frenchopen-1117,2017,frenchopen,1117,Stan Wawrinka,Jozef Kovalik,,,,,,,,,,
2017-frenchopen-1119,2017,frenchopen,1119,Santiago Giraldo,Andreas Seppi,,,,,,,,,,
2017-frenchopen-1120,2017,frenchopen,1120,Frances Tiafoe,Fabio Fognini,,,,,,,,,,
2017-frenchopen-1121,2017,frenchopen,1121,Richard Gasquet,Arthur De Greef,,,,,,,,,,
