match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2
2021-usopen-3101,2021,usopen,3101,Nikola Mektic,Nathaniel Lammons,,,,,,,,,,,Mate Pavic,Jackson Withrow
2021-usopen-3102,2021,usopen,3102,Luke Saville,Ricardas Berankis,,,,,,,,,,,John Patrick Smith,Benoit Paire
2021-usopen-3103,2021,usopen,3103,Steve Johnson,Marcelo Arevalo,,,,,,,,,,,Sam Querrey,Matwe Middelkoop
2021-usopen-3104,2021,usopen,3104,Cameron Norrie,Simone Bolelli,,,,,,,,,,,Jan Lennard Struff,Maximo Gonzalez
2021-usopen-3105,2021,usopen,3105,Raven Klaasen,Mitchell Krueger,,,,,,,,,,,Ben McLachlan,Michael Mmoh
2021-usopen-3106,2021,usopen,3106,Santiago Gonzalez,Robin Haase,,,,,,,,,,,Andres Molteni,Mackenzie McDonald
2021-usopen-3107,2021,usopen,3107,Frederik Nielsen,Marcos Giron,,,,,,,,,,,Vasek Pospisil,Andre Goransson
2021-usopen-3108,2021,usopen,3108,Marton Fucsovics,Kevin Krawietz,,,,,,,,,,,Stefano Travaglia,Horia Tecau
2021-usopen-3109,2021,usopen,3109,Rajeev Ram,Soonwoo Kwon,,,,,,,,,,,Joe Salisbury,Divij Sharan
2021-usopen-3110,2021,usopen,3110,John Millman,Alex de Minaur,,,,,,,,,,,Thiago Monteiro,Matt Reid
2021-usopen-3111,2021,usopen,3111,Miomir Kecmanovic,Hugo Nys,,,,,,,,,,,Casper Ruud,Arthur Rinderknech
2021-usopen-3112,2021,usopen,3112,James Duckworth,Rohan Bopanna,,,,,,,,,,,Jordan Thompson,Ivan Dodig
2021-usopen-3113,2021,usopen,3113,Lukasz Kubot,Evan King,,,,,,,,,,,Marcelo Melo,Hunter Reese
2021-usopen-3114,2021,usopen,3114,Harri Heliovaara,Dominic Inglot,,,,,,,,,,,Henri Kontinen,Austin Krajicek
2021-usopen-3115,2021,usopen,3115,Dusan Lajovic,Matthew Ebden,,,,,,,,,,,Brandon Nakashima,Max Purcell
2021-usopen-3116,2021,usopen,3116,Hubert Hurkacz,Juan Sebastian Cabal,,,,,,,,,,,Szymon Walkow,Robert Farah
2021-usopen-3117,2021,usopen,3117,John Peers,Luke Bambridge,,,,,,,,,,,Filip Polasek,Ken Skupski
2021-usopen-3118,2021,usopen,3118,Oliver Marach,Jonathan Erlich,,,,,,,,,,,Philipp Oswald,Lloyd Harris
2021-usopen-3119,2021,usopen,3119,Robert Galloway,Federico Coria,,,,,,,,,,,Alex Lawson,Gianluca Mager
2021-usopen-3120,2021,usopen,3120,Aslan Karatsev,Wesley Koolhof,,,,,,,,,,,Aleksandr Nedovyesov,Jean Julien Rojer
2021-usopen-3121,2021,usopen,3121,Andrey Golubev,Pedro Martinez,,,,,,,,,,,Andreas Mies,Albert Ramos Vinolas
2021-usopen-3122,2021,usopen,3122,Pablo Cuevas,Tomislav Brkic,,,,,,,,,,,Adrian Mannarino,Nikola Cacic
2021-usopen-3123,2021,usopen,3123,Marcus Daniell,Daniel Evans,,,,,,,,,,,Marcelo Demoliner,Lloyd Glasspool
2021-usopen-3124,2021,usopen,3124,Eliot Spizzirri,Pierre Hugues Herbert,,,,,,,,,,,Tyler Zink,Nicolas Mahut
2021-usopen-3125,2021,usopen,3125,Jamie Murray,Tommy Paul,,,,,,,,,,,Bruno Soares,Alexei Popyrin
2021-usopen-3126,2021,usopen,3126,Christopher Eubanks,Nicholas Monroe,,,,,,,,,,,Bjorn Fratangelo,Frances Tiafoe
2021-usopen-3127,2021,usopen,3127,Laslo Djere,Neal Skupski,,,,,,,,,,,Filip Krajinovic,Jack Sock
2021-usopen-3128,2021,usopen,3128,Dominik Koepfer,Tim Puetz,,,,,,,,,,,Emil Ruusuvuori,Michael Venus
2021-usopen-3129,2021,usopen,3129,Sander Gille,Ilya Ivashka,,,,,,,,,,,Joran Vliegen,Jaume Munar
2021-usopen-3130,2021,usopen,3130,Jonny O'Mara,Ariel Behar,,,,,,,,,,,Aisam Qureshi,Gonzalo Escobar
2021-usopen-3131,2021,usopen,3131,Jeremy Chardy,Jurgen Melzer,,,,,,,,,,,Fabrice Martin,Marc Polmans
2021-usopen-3132,2021,usopen,3132,Facundo Bagnis,Marcel Granollers,,,,,,,,,,,Federico Delbonis,Horacio Zeballos
