match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2
2024-usopen-3101,2024,usopen,3101,Marcel Granollers,Francisco Cerundolo,,,,,,,,,,,Horacio Zeballos,Camilo Ugo Carabelli
2024-usopen-3102,2024,usopen,3102,Alexander Erler,Ariel Behar,,,,,,,,,,,Matwe Middelkoop,Luke Johnson
2024-usopen-3103,2024,usopen,3103,Ryan Seggerman,Yuki Bhambri,,,,,,,,,,,Patrik Trhac,Albano Olivetti
2024-usopen-3104,2024,usopen,3104,Constantin Frantzen,Austin Krajicek,,,,,,,,,,,Hendrik Jebens,Jean Julien Rojer
2024-usopen-3105,2024,usopen,3105,Hugo Nys,Pedro Martinez,,,,,,,,,,,Jan Zielinski,Jaume Munar
2024-usopen-3106,2024,usopen,3106,Nuno Borges,Zizou Bergs,,,,,,,,,,,Francisco Cabral,Fabian Marozsan
2024-usopen-3107,2024,usopen,3107,Alexandre Muller,Andreas Mies,,,,,,,,,,,Sebastian Ofner,John Patrick Smith
2024-usopen-3108,2024,usopen,3108,Marcos Giron,Max Purcell,,,,,,,,,,,Botic van De Zandschulp,Jordan Thompson
2024-usopen-3109,2024,usopen,3109,Rajeev Ram,Luciano Darderi,,,,,,,,,,,Joe Salisbury,Fernando Romboli
2024-usopen-3110,2024,usopen,3110,Diego Hidalgo,Lloyd Glasspool,,,,,,,,,,,Alejandro Tabilo,Rinky Hijikata
2024-usopen-3111,2024,usopen,3111,Jonathan Eysseric,Evan King,,,,,,,,,,,Fabrice Martin,Brandon Nakashima
2024-usopen-3112,2024,usopen,3112,Mitchell Krueger,Nathaniel Lammons,,,,,,,,,,,Reese Stalder,Jackson Withrow
2024-usopen-3113,2024,usopen,3113,Wesley Koolhof,Tallon Griekspoor,,,,,,,,,,,Nikola Mektic,Thanasi Kokkinakis
2024-usopen-3114,2024,usopen,3114,Pablo Carreno Busta,Rafael Matos,,,,,,,,,,,Sergio Martos Gornes,Marcelo Melo
2024-usopen-3115,2024,usopen,3115,Flavio Cobolli,Soonwoo Kwon,,,,,,,,,,,Dominic Stricker,Denis Shapovalov
2024-usopen-3116,2024,usopen,3116,Sadio Doumbia,Harri Heliovaara,,,,,,,,,,,Manuel Guinard,Henry Patten
2024-usopen-3117,2024,usopen,3117,Neal Skupski,Hugo Gaston,,,,,,,,,,,Michael Venus,Gregoire Jacq
2024-usopen-3118,2024,usopen,3118,Guido Andreozzi,Marcus Daniell,,,,,,,,,,,N.Sriram Balaji,Miguel Reyes Varela
