match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2022-usopen-3101,0:00:00,1,0,0,0,1,0,0X,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0.000,0.000,0,,,
2022-usopen-3101,0:00:00,1,0,0,0,1,0,0Y,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0.000,0.000,0,,,
2022-usopen-3101,0:00:00,1,0,0,0,1,0,1,2,4,186,,0,15,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41510,116,0,0,2,,,,,,,1,0,F,0.000,0.000,3,,,
2022-usopen-3101,0:00:26,1,0,0,0,1,0,2,2,4,130,,0,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,81,0,0,2,,,,,,,2,0,0,0.000,0.000,3,,,
2022-usopen-3101,0:01:06,1,0,0,0,1,0,3,1,4,164,,15,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22430,102,0,0,2,,,,,,,2,0,0,0.000,0.000,2,,,
2022-usopen-3101,0:01:44,1,0,0,0,1,0,4,2,4,152,,15,40,2,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,43000,95,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2022-usopen-3101,0:02:11,1,0,1,0,1,2,5,2,2,156,,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11432,97,0,0,1,,,,,,,2,0,0,0.000,0.000,3,,,
2022-usopen-3101,0:03:22,1,0,1,0,2,0,6,1,1,194,,15,0,4,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,121,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2022-usopen-3101,0:03:39,1,0,1,0,2,0,7,1,1,136,,30,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41430,85,0,0,1,,,,,,,2,0,0,0.000,0.000,3,,,
2022-usopen-3101,0:04:14,1,0,1,0,2,0,8,1,1,159,,40,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41430,99,0,0,1,,,,,,,1,0,0,0.000,0.000,3,,,
2022-usopen-3101,0:04:36,1,0,1,0,2,0,9,2,1,170,,40,15,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,41410,106,0,0,1,,,,,,,2,0,F,0.000,0.000,4,,,
2022-usopen-3101,0:05:25,1,1,1,0,2,1,10,1,1,157,,0,0,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,32412,98,0,0,2,,,,,,,1,0,B,0.000,0.000,3,,,
2022-usopen-3101,0:06:01,1,1,1,0,3,0,11,2,2,193,,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,32030,120,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2022-usopen-3101,0:06:23,1,1,1,0,3,0,12,2,2,170,,0,30,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,31430,106,0,0,2,,,,,,,1,0,0,0.000,0.000,3,,,
2022-usopen-3101,0:06:52,1,1,1,0,3,0,13,1,2,149,,15,30,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,41420,93,0,0,2,,,,,,,2,0,0,0.000,0.000,2,,,
2022-usopen-3101,0:07:30,1,1,1,0,3,0,14,1,2,143,,30,30,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,31410,89,0,0,2,,,,,,,2,0,F,0.000,0.000,4,,,
