match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2011-usopen-1101,2011,usopen,1101,Novak Djokovic,Conor Niland,Retired,1,event_MS,round_1,Arthur Ashe Stadium,A,atpd643,atpn349,SRB,IRL
2011-usopen-1108,2011,usopen,1108,Sergiy Stakhovsky,Richard Gasquet,Complete,2,event_MS,round_1,Court 17,Q,atpsc77,atpg628,UKR,FRA
2011-usopen-1109,2011,usopen,1109,Tomas Berdych,Romain Jouan,Complete,1,event_MS,round_1,Grandstand,C,atpba47,atpj338,CZE,FRA
2011-usopen-1116,2011,usopen,1116,Grigor Dimitrov,Gael Monfils,Complete,2,event_MS,round_1,Louis Armstrong Stadium,B,atpd875,atpmc65,BUL,FRA
2011-usopen-1117,2011,usopen,1117,Roger Federer,Santiago Giraldo,Complete,1,event_MS,round_1,Arthur Ashe Stadium,A,atpf324,atpg725,SUI,COL
2011-usopen-1120,2011,usopen,1120,Ryan Harrison,Marin Cilic,Complete,2,event_MS,round_1,Louis Armstrong Stadium,B,atph940,atpc977,USA,CRO
2011-usopen-1123,2011,usopen,1123,Tommy Haas,Jonathan Dasnieres De Veigy,Complete,1,event_MS,round_1,Court 17,Q,atph355,atpd729,GER,FRA
2011-usopen-1124,2011,usopen,1124,Alejandro Falla,Viktor Troicki,Complete,1,event_MS,round_1,Grandstand,C,atpf444,atpt840,COL,SRB
2011-usopen-1125,2011,usopen,1125,Jo-Wilfried Tsonga,Yen-Hsun Lu,Complete,1,event_MS,round_1,Grandstand,C,atpt786,atpl575,FRA,TPE
2011-usopen-1128,2011,usopen,1128,Jarkko Nieminen,Fernando Verdasco,Complete,2,event_MS,round_1,Grandstand,C,atpn289,atpv306,FIN,ESP
2011-usopen-1132,2011,usopen,1132,Tobias Kamke,Mardy Fish,Complete,2,event_MS,round_1,Arthur Ashe Stadium,A,atpk839,atpf339,GER,USA
2011-usopen-1133,2011,usopen,1133,Rogerio Dutra Da Silva,Louk Sorensen,Retired,1,event_MS,round_1,Grandstand,C,atpsc73,atpsd69,BRA,IRL
2011-usopen-1134,2011,usopen,1134,Alex Bogomolov Jr.,Steve Johnson,Complete,1,event_MS,round_1,Court 11,K,atpb842,atpj386,USA,USA
2011-usopen-1135,2011,usopen,1135,Robby Ginepri,Joao Souza,Complete,1,event_MS,round_1,Grandstand,C,atpg569,atpsg64,USA,BRA
2011-usopen-1136,2011,usopen,1136,Marcos Baghdatis,John Isner,Complete,2,event_MS,round_1,Louis Armstrong Stadium,B,atpb837,atpi186,CYP,USA
2011-usopen-1137,2011,usopen,1137,Juan Martin Del Potro,Filippo Volandri,Complete,1,event_MS,round_1,Louis Armstrong Stadium,B,atpd683,atpv254,ARG,ITA
2011-usopen-1140,2011,usopen,1140,Ricardo Mello,Gilles Simon,Complete,2,event_MS,round_1,Court 13,M,atpm708,atpsd32,BRA,FRA
2011-usopen-1142,2011,usopen,1142,Donald Young,Lukas Lacko,Complete,1,event_MS,round_1,Court 17,Q,atpy124,atpl797,USA,SVK
2011-usopen-1144,2011,usopen,1144,Marinko Matosevic,Juan Ignacio Chela,Retired,2,event_MS,round_1,Court 13,M,atpme05,atpc514,AUS,ARG
2011-usopen-1145,2011,usopen,1145,Feliciano Lopez,Tatsuma Ito,Complete,1,event_MS,round_1,Court 11,K,atpl397,atpi230,ESP,JPN
2011-usopen-1148,2011,usopen,1148,Somdev Devvarman,Andy Murray,Complete,2,event_MS,round_1,Arthur Ashe Stadium,A,atpd616,atpmc10,IND,GBR
2011-usopen-1149,2011,usopen,1149,David Ferrer,Igor Andreev,Complete,1,event_MS,round_1,Louis Armstrong Stadium,B,atpf401,atpa511,ESP,RUS
2011-usopen-1150,2011,usopen,1150,James Blake,Jesse Huta Galung,Complete,1,event_MS,round_1,Louis Armstrong Stadium,B,atpb676,atph704,USA,NED
2011-usopen-1152,2011,usopen,1152,Adrian Mannarino,Florian Mayer,Complete,2,event_MS,round_1,Court 11,K,atpme82,atpmb02,FRA,GER
2011-usopen-1153,2011,usopen,1153,Andy Roddick,Michael Russell,Complete,1,event_MS,round_1,Arthur Ashe Stadium,A,atpr485,atpr368,USA,USA
2011-usopen-1154,2011,usopen,1154,Jack Sock,Marc Gicquel,Complete,1,event_MS,round_1,Court 17,Q,atpsm25,atpg436,USA,FRA
2011-usopen-1156,2011,usopen,1156,Julien Benneteau,Nicolas Almagro,Complete,1,event_MS,round_1,Court 17,Q,atpb747,atpa479,FRA,ESP
2011-usopen-1157,2011,usopen,1157,Mikhail Youzhny,Ernests Gulbis,Complete,2,event_MS,round_1,Court 11,K,atpy061,atpg858,RUS,LAT
2011-usopen-1162,2011,usopen,1162,Bobby Reynolds,David Nalbandian,Complete,2,event_MS,round_1,Court 17,Q,atpr483,atpn301,USA,ARG
2011-usopen-1164,2011,usopen,1164,Andrey Golubev,Rafael Nadal,Complete,2,event_MS,round_1,Arthur Ashe Stadium,A,atpg806,atpn409,KAZ,ESP
2011-usopen-1201,2011,usopen,1201,Novak Djokovic,Carlos Berlocq,Complete,1,event_MS,round_2,Arthur Ashe Stadium,A,atpd643,atpb884,SRB,ARG
2011-usopen-1204,2011,usopen,1204,Ivo Karlovic,Richard Gasquet,Complete,1,event_MS,round_2,Court 11,K,atpk336,atpg628,CRO,FRA
2011-usopen-1205,2011,usopen,1205,Tomas Berdych,Fabio Fognini,Complete,1,event_MS,round_2,Grandstand,C,atpba47,atpf510,CZE,ITA
2011-usopen-1206,2011,usopen,1206,Philipp Petzschner,Janko Tipsarevic,Complete,2,event_MS,round_2,Court 11,K,atpp624,atpt742,GER,SRB
2011-usopen-1208,2011,usopen,1208,Juan Carlos Ferrero,Gael Monfils,Complete,1,event_MS,round_2,Louis Armstrong Stadium,B,atpf316,atpmc65,ESP,FRA
2011-usopen-1209,2011,usopen,1209,Roger Federer,Dudi Sela,Complete,1,event_MS,round_2,Arthur Ashe Stadium,A,atpf324,atpsc56,SUI,ISR
2011-usopen-1210,2011,usopen,1210,Bernard Tomic,Marin Cilic,Complete,2,event_MS,round_2,Court 17,Q,atpta46,atpc977,AUS,CRO
2011-usopen-1211,2011,usopen,1211,Radek Stepanek,Juan Monaco,Retired,2,event_MS,round_2,Court 17,Q,atps694,atpma21,CZE,ARG
2011-usopen-1212,2011,usopen,1212,Tommy Haas,Alejandro Falla,Complete,1,event_MS,round_2,Court 13,M,atph355,atpf444,GER,COL
2011-usopen-1213,2011,usopen,1213,Jo-Wilfried Tsonga,Sergei Bubka,Complete,1,event_MS,round_2,Grandstand,C,atpt786,atpbc11,FRA,UKR
2011-usopen-1214,2011,usopen,1214,Marsel Ilhan,Fernando Verdasco,Complete,2,event_MS,round_2,Court 13,M,atpk771,atpv306,TUR,ESP
2011-usopen-1216,2011,usopen,1216,Malek Jaziri,Mardy Fish,Complete,2,event_MS,round_2,Louis Armstrong Stadium,B,atpj267,atpf339,TUN,USA
2011-usopen-1217,2011,usopen,1217,Rogerio Dutra Da Silva,Alex Bogomolov Jr.,Complete,2,event_MS,round_2,Court 17,Q,atpsc73,atpb842,BRA,USA
2011-usopen-1218,2011,usopen,1218,Robby Ginepri,John Isner,Complete,2,event_MS,round_2,Louis Armstrong Stadium,B,atpg569,atpi186,USA,USA
2011-usopen-1219,2011,usopen,1219,Juan Martin Del Potro,Diego Junqueira,Complete,1,event_MS,round_2,Grandstand,C,atpd683,atpj214,ARG,ARG
2011-usopen-1220,2011,usopen,1220,Guillermo Garcia-Lopez,Gilles Simon,Complete,2,event_MS,round_2,Court 11,K,atpg476,atpsd32,ESP,FRA
2011-usopen-1221,2011,usopen,1221,Stanislas Wawrinka,Donald Young,Complete,2,event_MS,round_2,Court 17,Q,atpw367,atpy124,SUI,USA
