match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,partner1,partner2
2022-wimbledon-3101,2022,wimbledon,3101,Rajeev Ram,Daniel Altmaier,,,,,,,,,,,Joe Salisbury,Carlos Taberner
2022-wimbledon-3102,2022,wimbledon,3102,Fabrice Martin,Maximo Gonzalez,,,,,,,,,,,Hugo Nys,Nathaniel Lammons
2022-wimbledon-3103,2022,wimbledon,3103,Aleksandr Nedovyesov,James Duckworth,,,,,,,,,,,Aisam Ul Haq Qureshi,Marcos Giron
2022-wimbledon-3104,2022,wimbledon,3104,Liam Broady,Rafael Matos,,,,,,,,,,,Jay Clarke,David Vega Hernandez
2022-wimbledon-3105,2022,wimbledon,3105,Nicolas Mahut,Francisco Cerundolo,,,,,,,,,,,Edouard Roger Vasselin,Tomas Martin Etcheverry
2022-wimbledon-3106,2022,wimbledon,3106,Hans Hach Verdugo,Roman Jebavy,,,,,,,,,,,Philipp Oswald,Hunter Reese
2022-wimbledon-3107,2022,wimbledon,3107,Maxime Cressy,Lukasz Kubot,,,,,,,,,,,Feliciano Lopez,Szymon Walkow
2022-wimbledon-3108,2022,wimbledon,3108,Steve Johnson,Ivan Dodig,,,,,,,,,,,Sam Querrey,Austin Krajicek
2022-wimbledon-3109,2022,wimbledon,3109,Wesley Koolhof,Facundo Bagnis,,,,,,,,,,,Neal Skupski,Diego Schwartzman
2022-wimbledon-3110,2022,wimbledon,3110,Pedro Martinez,Andrey Golubev,,,,,,,,,,,John Patrick Smith,Denys Molchanov
2022-wimbledon-3111,2022,wimbledon,3111,Alastair Gray,Joran Vliegen,,,,,,,,,,,Ryan Peniston,Jackson Withrow
2022-wimbledon-3112,2022,wimbledon,3112,Andre Goransson,Matthew Ebden,,,,,,,,,,,Ben McLachlan,Max Purcell
2022-wimbledon-3113,2022,wimbledon,3113,Jamie Murray,Benjamin Bonzi,,,,,,,,,,,Bruno Soares,Arthur Rinderknech
2022-wimbledon-3114,2022,wimbledon,3114,Sebastian Baez,Nikola Cacic,,,,,,,,,,,Federico Delbonis,Andrea Vavassori
2022-wimbledon-3115,2022,wimbledon,3115,Joao Sousa,Matwe Middelkoop,,,,,,,,,,,Jordan Thompson,Luke Saville
2022-wimbledon-3116,2022,wimbledon,3116,Mackenzie McDonald,John Peers,,,,,,,,,,,Botic Van De Zandschulp,Filip Polasek
2022-wimbledon-3117,2022,wimbledon,3117,Juan Sebastian Cabal,Ugo Humbert,,,,,,,,,,,Robert Farah,Adrian Mannarino
2022-wimbledon-3118,2022,wimbledon,3118,Treat Huey,Nuno Borges,,,,,,,,,,,Franko Skugor,Francisco Cabral
2022-wimbledon-3119,2022,wimbledon,3119,Radu Albot,Sander Arends,,,,,,,,,,,Nikoloz Basilashvili,Quentin Halys
2022-wimbledon-3120,2022,wimbledon,3120,Aljaz Bedene,Diego Hidalgo,,,,,,,,,,,Soonwoo Kwon,Cristian Rodriguez
