match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2011-wimbledon-1105,2011,wimbledon,1105,Juan Martin Del Potro,Flavio Cipolla,Complete,1,event_MS,round_1,Court 18,S,atpd683,atpc723,ARG,ITA
2011-wimbledon-1112,2011,wimbledon,1112,Radek Stepanek,Fernando Verdasco,Complete,2,event_MS,round_1,No. 2 Court,C,atps694,atpv306,CZE,ESP
2011-wimbledon-1117,2011,wimbledon,1117,Andy Murray,Daniel Gimeno-Traver,Complete,1,event_MS,round_1,Centre Court,A,atpmc10,atpg676,GBR,ESP
2011-wimbledon-1120,2011,wimbledon,1120,Ivan Ljubicic,Marin Cilic,Complete,1,event_MS,round_1,No. 3 Court,D,atpl360,atpc977,CRO,CRO
2011-wimbledon-1128,2011,wimbledon,1128,Ivo Karlovic,Janko Tipsarevic,Retired,1,event_MS,round_1,Court 12,M,atpk336,atpt742,CRO,SRB
2011-wimbledon-1132,2011,wimbledon,1132,Andreas Beck,Andy Roddick,Complete,2,event_MS,round_1,No. 1 Court,B,atpba86,atpr485,GER,USA
2011-wimbledon-1133,2011,wimbledon,1133,David Ferrer,Benoit Paire,Complete,1,event_MS,round_1,No. 3 Court,D,atpf401,atppd31,ESP,FRA
2011-wimbledon-1142,2011,wimbledon,1142,John Isner,Nicolas Mahut,Complete,1,event_MS,round_1,No. 3 Court,D,atpi186,atpm873,USA,FRA
2011-wimbledon-1148,2011,wimbledon,1148,Mikhail Kukushkin,Roger Federer,Complete,2,event_MS,round_1,Centre Court,A,atpk926,atpf324,KAZ,SUI
2011-wimbledon-1149,2011,wimbledon,1149,Robin Soderling,Philipp Petzschner,Complete,1,event_MS,round_1,No. 1 Court,B,atpsa49,atpp624,SWE,GER
2011-wimbledon-1150,2011,wimbledon,1150,Kei Nishikori,Lleyton Hewitt,Complete,2,event_MS,round_1,Court 12,M,atpn552,atph432,JPN,AUS
2011-wimbledon-1155,2011,wimbledon,1155,Ernests Gulbis,Dmitry Tursunov,Complete,2,event_MS,round_1,Court 18,S,atpg858,atpt315,LAT,RUS
2011-wimbledon-1160,2011,wimbledon,1160,James Ward,Michael Llodra,Complete,2,event_MS,round_1,No. 2 Court,C,atpw503,atpl428,GBR,FRA
2011-wimbledon-1161,2011,wimbledon,1161,Marcos Baghdatis,James Blake,Complete,1,event_MS,round_1,Court 18,S,atpb837,atpb676,CYP,USA
2011-wimbledon-1164,2011,wimbledon,1164,Jeremy Chardy,Novak Djokovic,Complete,2,event_MS,round_1,Centre Court,A,atpca12,atpd643,FRA,SRB
2011-wimbledon-1201,2011,wimbledon,1201,Rafael Nadal,Ryan Sweeting,Complete,1,event_MS,round_2,Centre Court,A,atpn409,atpsg87,ESP,USA
2011-wimbledon-1202,2011,wimbledon,1202,Gilles Muller,Milos Raonic,Retired,1,event_MS,round_2,No. 3 Court,D,atpma30,atpr975,LUX,CAN
2011-wimbledon-1203,2011,wimbledon,1203,Juan Martin Del Potro,Olivier Rochus,Complete,1,event_MS,round_2,No. 2 Court,C,atpd683,atpr397,ARG,BEL
2011-wimbledon-1205,2011,wimbledon,1205,Mardy Fish,Denis Istomin,Complete,1,event_MS,round_2,No. 2 Court,C,atpf339,atpi165,USA,UZB
