match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2012-usopen-1101,2012,usopen,1101,Roger Federer,Donald Young,,,,,,,,,,
2012-usopen-1104,2012,usopen,1104,Rui Machado,Fernando Verdasco,,,,,,,,,,
2012-usopen-1105,2012,usopen,1105,Mardy Fish,Go Soeda,,,,,,,,,,
2012-usopen-1108,2012,usopen,1108,Michael Russell,Gilles Simon,,,,,,,,,,
2012-usopen-1109,2012,usopen,1109,Nicolas Almagro,Radek Stepanek,,,,,,,,,,
2012-usopen-1110,2012,usopen,1110,Nicolas Mahut,Philipp Petzschner,,,,,,,,,,
2012-usopen-1112,2012,usopen,1112,Jack Sock,Florian Mayer,,,,,,,,,,
2012-usopen-1113,2012,usopen,1113,Sam Querrey,Yen-Hsun Lu,,,,,,,,,,
2012-usopen-1114,2012,usopen,1114,Ruben Ramirez Hidalgo,Somdev Devvarman,,,,,,,,,,
2012-usopen-1116,2012,usopen,1116,David Goffin,Tomas Berdych,,,,,,,,,,
2012-usopen-1117,2012,usopen,1117,Andy Murray,Alex Bogomolov Jr.,,,,,,,,,,
2012-usopen-1122,2012,usopen,1122,Lukas Lacko,James Blake,,,,,,,,,,
2012-usopen-1123,2012,usopen,1123,Paul-Henri Mathieu,Igor Andreev,,,,,,,,,,
2012-usopen-1124,2012,usopen,1124,Santiago Giraldo,Milos Raonic,,,,,,,,,,
2012-usopen-1125,2012,usopen,1125,Marin Cilic,Marinko Matosevic,,,,,,,,,,
2012-usopen-1128,2012,usopen,1128,Guido Andreozzi,Kei Nishikori,,,,,,,,,,
2012-usopen-1129,2012,usopen,1129,Jeremy Chardy,Filippo Volandri,,,,,,,,,,
2012-usopen-1132,2012,usopen,1132,Karol Beck,Jo-Wilfried Tsonga,,,,,,,,,,
2012-usopen-1133,2012,usopen,1133,Janko Tipsarevic,Guillaume Rufin,,,,,,,,,,
2012-usopen-1134,2012,usopen,1134,Brian Baker,Jan Hajek,,,,,,,,,,
2012-usopen-1137,2012,usopen,1137,Philipp Kohlschreiber,Michael Llodra,,,,,,,,,,
2012-usopen-1140,2012,usopen,1140,Xavier Malisse,John Isner,,,,,,,,,,
2012-usopen-1141,2012,usopen,1141,Richard Gasquet,Albert Montanes,,,,,,,,,,
2012-usopen-1142,2012,usopen,1142,Jurgen Melzer,Bradley Klahn,,,,,,,,,,
2012-usopen-1144,2012,usopen,1144,Ernests Gulbis,Tommy Haas,,,,,,,,,,
2012-usopen-1146,2012,usopen,1146,Tobias Kamke,Lleyton Hewitt,,,,,,,,,,
2012-usopen-1148,2012,usopen,1148,Kevin Anderson,David Ferrer,,,,,,,,,,
2012-usopen-1149,2012,usopen,1149,Juan Martin Del Potro,Florent Serra,,,,,,,,,,
2012-usopen-1150,2012,usopen,1150,Benjamin Becker,Ryan Harrison,,,,,,,,,,
2012-usopen-1153,2012,usopen,1153,Andy Roddick,Rhyne Williams,,,,,,,,,,
2012-usopen-1154,2012,usopen,1154,Carlos Berlocq,Bernard Tomic,,,,,,,,,,
2012-usopen-1156,2012,usopen,1156,Guillermo Garcia-Lopez,Juan Monaco,,,,,,,,,,
2012-usopen-1157,2012,usopen,1157,Alexandr Dolgopolov,Jesse Levine,,,,,,,,,,
2012-usopen-1161,2012,usopen,1161,Julien Benneteau,Olivier Rochus,,,,,,,,,,
2012-usopen-1164,2012,usopen,1164,Paolo Lorenzi,Novak Djokovic,,,,,,,,,,
2012-usopen-1201,2012,usopen,1201,Roger Federer,Bjorn Phau,,,,,,,,,,
2012-usopen-1203,2012,usopen,1203,Mardy Fish,Nikolay Davydenko,,,,,,,,,,
2012-usopen-1204,2012,usopen,1204,Jimmy Wang,Gilles Simon,,,,,,,,,,
2012-usopen-1205,2012,usopen,1205,Nicolas Almagro,Philipp Petzschner,,,,,,,,,,
2012-usopen-1206,2012,usopen,1206,Flavio Cipolla,Jack Sock,,,,,,,,,,
2012-usopen-1207,2012,usopen,1207,Sam Querrey,Ruben Ramirez Hidalgo,,,,,,,,,,
2012-usopen-1208,2012,usopen,1208,Jurgen Zopp,Tomas Berdych,,,,,,,,,,
2012-usopen-1209,2012,usopen,1209,Andy Murray,Ivan Dodig,,,,,,,,,,
2012-usopen-1211,2012,usopen,1211,Marcel Granollers,James Blake,,,,,,,,,,
2012-usopen-1212,2012,usopen,1212,Paul-Henri Mathieu,Milos Raonic,,,,,,,,,,
2012-usopen-1213,2012,usopen,1213,Marin Cilic,Daniel Brands,,,,,,,,,,
2012-usopen-1214,2012,usopen,1214,Tim Smyczek,Kei Nishikori,,,,,,,,,,
2012-usopen-1216,2012,usopen,1216,Martin Klizan,Jo-Wilfried Tsonga,,,,,,,,,,
2012-usopen-1217,2012,usopen,1217,Janko Tipsarevic,Brian Baker,,,,,,,,,,
2012-usopen-1219,2012,usopen,1219,Philipp Kohlschreiber,Benoit Paire,,,,,,,,,,
2012-usopen-1220,2012,usopen,1220,Jarkko Nieminen,John Isner,,,,,,,,,,
2012-usopen-1221,2012,usopen,1221,Richard Gasquet,Bradley Klahn,,,,,,,,,,
2012-usopen-1222,2012,usopen,1222,Steve Johnson,Ernests Gulbis,,,,,,,,,,
2012-usopen-1223,2012,usopen,1223,Gilles Muller,Lleyton Hewitt,,,,,,,,,,
2012-usopen-1224,2012,usopen,1224,Igor Sijsling,David Ferrer,,,,,,,,,,
2012-usopen-1225,2012,usopen,1225,Juan Martin Del Potro,Ryan Harrison,,,,,,,,,,
2012-usopen-1227,2012,usopen,1227,Andy Roddick,Bernard Tomic,,,,,,,,,,
