match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2021-ausopen-MS101,2021,ausopen,MS101,N Djokovic,J Chardy,,,,,,,,,,
2021-ausopen-MS102,2021,ausopen,MS102,F Tiafoe,S Travaglia,,,,,,,,,,
2021-ausopen-MS103,2021,ausopen,MS103,R Opelka,Y Lu,,,,,,,,,,
2021-ausopen-MS104,2021,ausopen,MS104,A Ramos-Vinolas,T Fritz,,,,,,,,,,
2021-ausopen-MS105,2021,ausopen,MS105,S Wawrinka,P Sousa,,,,,,,,,,
2021-ausopen-MS106,2021,ausopen,MS106,M Fucsovics,M Polmans,,,,,,,,,,
2021-ausopen-MS107,2021,ausopen,MS107,C Moutet,J Millman,,,,,,,,,,
2021-ausopen-MS108,2021,ausopen,MS108,F Coria,M Raonic,,,,,,,,,,
2021-ausopen-MS109,2021,ausopen,MS109,G Monfils,E Ruusuvuori,,,,,,,,,,
2021-ausopen-MS110,2021,ausopen,MS110,Y Nishioka,P Martinez,,,,,,,,,,
2021-ausopen-MS111,2021,ausopen,MS111,A Bedene,A Bublik,,,,,,,,,,
2021-ausopen-MS112,2021,ausopen,MS112,S Stakhovsky,D Lajovic,,,,,,,,,,
2021-ausopen-MS113,2021,ausopen,MS113,A Mannarino,D Novak,,,,,,,,,,
2021-ausopen-MS114,2021,ausopen,MS114,M Kecmanovic,K Majchrzak,,,,,,,,,,
2021-ausopen-MS115,2021,ausopen,MS115,T Daniel,M Cressy,,,,,,,,,,
2021-ausopen-MS116,2021,ausopen,MS116,M Giron,A Zverev,,,,,,,,,,
2021-ausopen-MS117,2021,ausopen,MS117,D Thiem,M Kukushkin,,,,,,,,,,
2021-ausopen-MS118,2021,ausopen,MS118,D Koepfer,H Dellien,,,,,,,,,,
2021-ausopen-MS119,2021,ausopen,MS119,F Ferreira Silva,N Kyrgios,,,,,,,,,,
2021-ausopen-MS120,2021,ausopen,MS120,Y Uchiyama,U Humbert,,,,,,,,,,
2021-ausopen-MS121,2021,ausopen,MS121,G Dimitrov,M Cilic,,,,,,,,,,
2021-ausopen-MS122,2021,ausopen,MS122,A Bolt,N Gombos,,,,,,,,,,
2021-ausopen-MS123,2021,ausopen,MS123,K Coppejans,J Vesely,,,,,,,,,,
2021-ausopen-MS124,2021,ausopen,MS124,K Nishikori,P Carreno Busta,,,,,,,,,,
2021-ausopen-MS125,2021,ausopen,MS125,D Shapovalov,J Sinner,,,,,,,,,,
2021-ausopen-MS126,2021,ausopen,MS126,Y Sugita,B Tomic,,,,,,,,,,
2021-ausopen-MS127,2021,ausopen,MS127,D Dzumhur,J Duckworth,,,,,,,,,,
2021-ausopen-MS128,2021,ausopen,MS128,C Stebe,F Auger-Aliassime,,,,,,,,,,
2021-ausopen-MS129,2021,ausopen,MS129,B Paire,E Gerasimov,,,,,,,,,,
2021-ausopen-MS130,2021,ausopen,MS130,G Mager,A Karatsev,,,,,,,,,,
2021-ausopen-MS131,2021,ausopen,MS131,A Muller,J Londero,,,,,,,,,,
2021-ausopen-MS132,2021,ausopen,MS132,E Ymer,D Schwartzman,,,,,,,,,,
2021-ausopen-MS133,2021,ausopen,MS133,A Rublev,Y Hanfmann,,,,,,,,,,
2021-ausopen-MS134,2021,ausopen,MS134,T Monteiro,A Martin,,,,,,,,,,
2021-ausopen-MS135,2021,ausopen,MS135,L Tu,F Lopez,,,,,,,,,,
2021-ausopen-MS136,2021,ausopen,MS136,S Querrey,L Sonego,,,,,,,,,,
2021-ausopen-MS137,2021,ausopen,MS137,C Ruud,J Thompson,,,,,,,,,,
2021-ausopen-MS138,2021,ausopen,MS138,N Basilashvili,T Paul,,,,,,,,,,
2021-ausopen-MS139,2021,ausopen,MS139,C O'Connell,J Struff,,,,,,,,,,
2021-ausopen-MS140,2021,ausopen,MS140,R Albot,R Bautista Agut,,,,,,,,,,
2021-ausopen-MS141,2021,ausopen,MS141,D Goffin,A Popyrin,,,,,,,,,,
2021-ausopen-MS142,2021,ausopen,MS142,L Harris,M Torpegaard,,,,,,,,,,
2021-ausopen-MS143,2021,ausopen,MS143,M Mcdonald,M Cecchinato,,,,,,,,,,
2021-ausopen-MS144,2021,ausopen,MS144,G Pella,B Coric,,,,,,,,,,
2021-ausopen-MS145,2021,ausopen,MS145,F Krajinovic,R Haase,,,,,,,,,,
2021-ausopen-MS146,2021,ausopen,MS146,P Andujar,Q Halys,,,,,,,,,,
2021-ausopen-MS147,2021,ausopen,MS147,R Carballes Baena,A Balazs,,,,,,,,,,
2021-ausopen-MS148,2021,ausopen,MS148,V Pospisil,D Medvedev,,,,,,,,,,
2021-ausopen-MS149,2021,ausopen,MS149,S Tsitsipas,G Simon,,,,,,,,,,
2021-ausopen-MS150,2021,ausopen,MS150,T Kokkinakis,S Kwon,,,,,,,,,,
2021-ausopen-MS151,2021,ausopen,MS151,B Van De Zandschulp,C Alcaraz,,,,,,,,,,
2021-ausopen-MS152,2021,ausopen,MS152,M Ymer,H Hurkacz,,,,,,,,,,
