match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2012-ausopen-1101,2012,ausopen,1101,Novak Djokovic,Paolo Lorenzi,,,,,,,,,,
2012-ausopen-1103,2012,ausopen,1103,Tatsuma Ito,Potito Starace,,,,,,,,,,
2012-ausopen-1104,2012,ausopen,1104,Nicolas Mahut,Radek Stepanek,,,,,,,,,,
2012-ausopen-1107,2012,ausopen,1107,Cedrik-Marcel Stebe,Lleyton Hewitt,,,,,,,,,,
2012-ausopen-1108,2012,ausopen,1108,Robin Haase,Andy Roddick,,,,,,,,,,
2012-ausopen-1110,2012,ausopen,1110,Jurgen Zopp,James Duckworth,,,,,,,,,,
2012-ausopen-1112,2012,ausopen,1112,Andreas Seppi,Richard Gasquet,,,,,,,,,,
2012-ausopen-1113,2012,ausopen,1113,Juan Ignacio Chela,Michael Russell,,,,,,,,,,
2012-ausopen-1116,2012,ausopen,1116,Rui Machado,David Ferrer,,,,,,,,,,
2012-ausopen-1117,2012,ausopen,1117,Andy Murray,Ryan Harrison,,,,,,,,,,
2012-ausopen-1124,2012,ausopen,1124,Marinko Matosevic,Gael Monfils,,,,,,,,,,
2012-ausopen-1125,2012,ausopen,1125,Gilles Simon,Danai Udomchoke,,,,,,,,,,
2012-ausopen-1127,2012,ausopen,1127,Joao Souza,Matthew Ebden,,,,,,,,,,
2012-ausopen-1128,2012,ausopen,1128,Stephane Robert,Kei Nishikori,,,,,,,,,,
2012-ausopen-1132,2012,ausopen,1132,Denis Istomin,Jo-Wilfried Tsonga,,,,,,,,,,
2012-ausopen-1133,2012,ausopen,1133,Mardy Fish,Gilles Muller,,,,,,,,,,
2012-ausopen-1136,2012,ausopen,1136,Philipp Kohlschreiber,Juan Monaco,,,,,,,,,,
2012-ausopen-1140,2012,ausopen,1140,Adrian Mannarino,Juan Martin Del Potro,,,,,,,,,,
2012-ausopen-1141,2012,ausopen,1141,Alexandr Dolgopolov,Greg Jones,,,,,,,,,,
2012-ausopen-1144,2012,ausopen,1144,Bernard Tomic,Fernando Verdasco,,,,,,,,,,
2012-ausopen-1148,2012,ausopen,1148,Alexander Kudryavtsev,Roger Federer,,,,,,,,,,
2012-ausopen-1149,2012,ausopen,1149,Tomas Berdych,Albert Ramos,,,,,,,,,,
2012-ausopen-1153,2012,ausopen,1153,Stanislas Wawrinka,Benoit Paire,,,,,,,,,,
2012-ausopen-1154,2012,ausopen,1154,Marcos Baghdatis,Benjamin Becker,,,,,,,,,,
2012-ausopen-1155,2012,ausopen,1155,Jeremy Chardy,Grigor Dimitrov,,,,,,,,,,
2012-ausopen-1156,2012,ausopen,1156,Lukasz Kubot,Nicolas Almagro,,,,,,,,,,
2012-ausopen-1157,2012,ausopen,1157,John Isner,Benjamin Mitchell,,,,,,,,,,
2012-ausopen-1158,2012,ausopen,1158,Jarkko Nieminen,David Nalbandian,,,,,,,,,,
2012-ausopen-1164,2012,ausopen,1164,Alex Kuznetsov,Rafael Nadal,,,,,,,,,,
