match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2023-wimbledon-1101,2023,wimbledon,1101,Carlos Alcaraz,Jeremy Chardy,,,,,,,,,,
2023-wimbledon-1102,2023,wimbledon,1102,Alexandre Muller,Arthur Rinderknech,,,,,,,,,,
2023-wimbledon-1103,2023,wimbledon,1103,Jason Kubler,Ugo Humbert,,,,,,,,,,
2023-wimbledon-1104,2023,wimbledon,1104,Marco Cecchinato,Nicolas Jarry,,,,,,,,,,
2023-wimbledon-1105,2023,wimbledon,1105,Alexander Zverev,Gijs Brouwer,,,,,,,,,,
2023-wimbledon-1106,2023,wimbledon,1106,Marc Andrea Huesler,Yosuke Watanuki,,,,,,,,,,
2023-wimbledon-1107,2023,wimbledon,1107,Matteo Berrettini,Lorenzo Sonego,,,,,,,,,,
2023-wimbledon-1108,2023,wimbledon,1108,Kimmer Coppejans,Alex De Minaur,,,,,,,,,,
2023-wimbledon-1109,2023,wimbledon,1109,Frances Tiafoe,Yibing Wu,,,,,,,,,,
2023-wimbledon-1110,2023,wimbledon,1110,Dominic Stricker,Alexei Popyrin,,,,,,,,,,
2023-wimbledon-1111,2023,wimbledon,1111,Ilya Ivashka,Federico Coria,,,,,,,,,,
2023-wimbledon-1112,2023,wimbledon,1112,Sho Shimabukuro,Grigor Dimitrov,,,,,,,,,,
2023-wimbledon-1113,2023,wimbledon,1113,Alejandro Davidovich Fokina,Arthur Fils,,,,,,,,,,
2023-wimbledon-1114,2023,wimbledon,1114,Zhizhen Zhang,Botic Van De Zandschulp,,,,,,,,,,
2023-wimbledon-1115,2023,wimbledon,1115,Matteo Arnaldi,Roberto Carballes Baena,,,,,,,,,,
2023-wimbledon-1116,2023,wimbledon,1116,George Loffhagen,Holger Rune,,,,,,,,,,
2023-wimbledon-1117,2023,wimbledon,1117,Daniil Medvedev,Arthur Fery,,,,,,,,,,
2023-wimbledon-1118,2023,wimbledon,1118,Adrian Mannarino,Alexander Shevchenko,,,,,,,,,,
2023-wimbledon-1119,2023,wimbledon,1119,Marcos Giron,Hugo Dellien,,,,,,,,,,
2023-wimbledon-1120,2023,wimbledon,1120,Marton Fucsovics,Tallon Griekspoor,,,,,,,,,,
2023-wimbledon-1121,2023,wimbledon,1121,Francisco Cerundolo,Nuno Borges,,,,,,,,,,
2023-wimbledon-1122,2023,wimbledon,1122,Jiri Lehecka,Sebastian Ofner,,,,,,,,,,
2023-wimbledon-1123,2023,wimbledon,1123,Milos Raonic,Dennis Novak,,,,,,,,,,
2023-wimbledon-1124,2023,wimbledon,1124,Shintaro Mochizuki,Tommy Paul,,,,,,,,,,
2023-wimbledon-1125,2023,wimbledon,1125,Cameron Norrie,Tomas Machac,,,,,,,,,,
2023-wimbledon-1126,2023,wimbledon,1126,Christopher Eubanks,Thiago Monteiro,,,,,,,,,,
2023-wimbledon-1127,2023,wimbledon,1127,Christopher O'Connell,Hamad Medjedovic,,,,,,,,,,
2023-wimbledon-1128,2023,wimbledon,1128,Jiri Vesely,Sebastian Korda,,,,,,,,,,
2023-wimbledon-1129,2023,wimbledon,1129,Ben Shelton,Taro Daniel,,,,,,,,,,
2023-wimbledon-1130,2023,wimbledon,1130,Maxime Cressy,Laslo Djere,,,,,,,,,,
2023-wimbledon-1131,2023,wimbledon,1131,Ryan Peniston,Andy Murray,,,,,,,,,,
2023-wimbledon-1132,2023,wimbledon,1132,Dominic Thiem,Stefanos Tsitsipas,,,,,,,,,,
2023-wimbledon-1133,2023,wimbledon,1133,Jannik Sinner,Juan Manuel Cerundolo,,,,,,,,,,
2023-wimbledon-1134,2023,wimbledon,1134,Miomir Kecmanovic,Diego Schwartzman,,,,,,,,,,
2023-wimbledon-1135,2023,wimbledon,1135,Aleksandar Vukic,Daniel Altmaier,,,,,,,,,,
2023-wimbledon-1136,2023,wimbledon,1136,Quentin Halys,Daniel Evans,,,,,,,,,,
2023-wimbledon-1137,2023,wimbledon,1137,Yoshihito Nishioka,Daniel Elahi Galan,,,,,,,,,,
2023-wimbledon-1138,2023,wimbledon,1138,Dominik Koepfer,Oscar Otte,,,,,,,,,,
2023-wimbledon-1139,2023,wimbledon,1139,Mikael Ymer,Alex Molcan,,,,,,,,,,
2023-wimbledon-1140,2023,wimbledon,1140,Yannick Hanfmann,Taylor Fritz,,,,,,,,,,
2023-wimbledon-1141,2023,wimbledon,1141,Borna Coric,Guido Pella,,,,,,,,,,
2023-wimbledon-1142,2023,wimbledon,1142,Benjamin Bonzi,Harold Mayot,,,,,,,,,,
