match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2021-frenchopen-1101,2021,frenchopen,1101,N Djokovic,T Sandgren,,,,,,,,,,
2021-frenchopen-1102,2021,frenchopen,1102,L Pouille,P Cuevas,,,,,,,,,,
2021-frenchopen-1103,2021,frenchopen,1103,S Caruso,J Duckworth,,,,,,,,,,
2021-frenchopen-1104,2021,frenchopen,1104,R Berankis,U Humbert,,,,,,,,,,
2021-frenchopen-1105,2021,frenchopen,1105,A De Minaur,S Travaglia,,,,,,,,,,
2021-frenchopen-1106,2021,frenchopen,1106,Y Uchiyama,M Cecchinato,,,,,,,,,,
2021-frenchopen-1107,2021,frenchopen,1107,Jw Tsonga,Y Nishioka,,,,,,,,,,
2021-frenchopen-1108,2021,frenchopen,1108,L Musetti,D Goffin,,,,,,,,,,
2021-frenchopen-1109,2021,frenchopen,1109,M Berrettini,T Daniel,,,,,,,,,,
2021-frenchopen-1110,2021,frenchopen,1110,F Coria,F Lopez,,,,,,,,,,
2021-frenchopen-1111,2021,frenchopen,1111,K Anderson,S Kwon,,,,,,,,,,
2021-frenchopen-1112,2021,frenchopen,1112,A Seppi,F Auger-Aliassime,,,,,,,,,,
2021-frenchopen-1113,2021,frenchopen,1113,T Fritz,J Sousa,,,,,,,,,,
2021-frenchopen-1114,2021,frenchopen,1114,M Bourgue,D Koepfer,,,,,,,,,,
2021-frenchopen-1115,2021,frenchopen,1115,M Cilic,A Rinderknech,,,,,,,,,,
2021-frenchopen-1116,2021,frenchopen,1116,D Istomin,R Federer,,,,,,,,,,
2021-frenchopen-1117,2021,frenchopen,1117,R Nadal,A Popyrin,,,,,,,,,,
2021-frenchopen-1118,2021,frenchopen,1118,H Gaston,R Gasquet,,,,,,,,,,
2021-frenchopen-1119,2021,frenchopen,1119,C Norrie,B Fratangelo,,,,,,,,,,
2021-frenchopen-1120,2021,frenchopen,1120,L Harris,L Sonego,,,,,,,,,,
2021-frenchopen-1121,2021,frenchopen,1121,J Sinner,Ph Herbert,,,,,,,,,,
2021-frenchopen-1122,2021,frenchopen,1122,G Mager,P Gojowczyk,,,,,,,,,,
2021-frenchopen-1123,2021,frenchopen,1123,M Ymer,R Carballes Baena,,,,,,,,,,
2021-frenchopen-1124,2021,frenchopen,1124,A Ramos-Vinolas,G Monfils,,,,,,,,,,
2021-frenchopen-1125,2021,frenchopen,1125,D Schwartzman,Yh Lu,,,,,,,,,,
2021-frenchopen-1126,2021,frenchopen,1126,A Mannarino,A Bedene,,,,,,,,,,
2021-frenchopen-1127,2021,frenchopen,1127,P Kohlschreiber,F Verdasco,,,,,,,,,,
2021-frenchopen-1128,2021,frenchopen,1128,J Brooksby,A Karatsev,,,,,,,,,,
2021-frenchopen-1129,2021,frenchopen,1129,N Basilashvili,D Lajovic,,,,,,,,,,
2021-frenchopen-1130,2021,frenchopen,1130,C Alcaraz,B Zapata Miralles,,,,,,,,,,
2021-frenchopen-1131,2021,frenchopen,1131,F Bagnis,B Bonzi,,,,,,,,,,
2021-frenchopen-1132,2021,frenchopen,1132,Jl Struff,A Rublev,,,,,,,,,,
2021-frenchopen-1133,2021,frenchopen,1133,A Zverev,O Otte,,,,,,,,,,
2021-frenchopen-1134,2021,frenchopen,1134,R Safiullin,C Taberner,,,,,,,,,,
2021-frenchopen-1135,2021,frenchopen,1135,C Moutet,L Djere,,,,,,,,,,
2021-frenchopen-1136,2021,frenchopen,1136,M Kecmanovic,D Evans,,,,,,,,,,
2021-frenchopen-1137,2021,frenchopen,1137,K Khachanov,J Vesely,,,,,,,,,,
2021-frenchopen-1138,2021,frenchopen,1138,K Nishikori,A Giannessi,,,,,,,,,,
2021-frenchopen-1139,2021,frenchopen,1139,Y Hanfmann,H Laaksonen,,,,,,,,,,
2021-frenchopen-1140,2021,frenchopen,1140,M Vilella Martinez,R Bautista Agut,,,,,,,,,,
2021-frenchopen-1141,2021,frenchopen,1141,C Ruud,B Paire,,,,,,,,,,
2021-frenchopen-1142,2021,frenchopen,1142,K Majchrzak,A Cazaux,,,,,,,,,,
2021-frenchopen-1143,2021,frenchopen,1143,A Davidovich Fokina,M Kukushkin,,,,,,,,,,
2021-frenchopen-1144,2021,frenchopen,1144,B Van De Zandschulp,H Hurkacz,,,,,,,,,,
2021-frenchopen-1145,2021,frenchopen,1145,F Fognini,G Barrere,,,,,,,,,,
2021-frenchopen-1146,2021,frenchopen,1146,M Fucsovics,G Simon,,,,,,,,,,
2021-frenchopen-1147,2021,frenchopen,1147,R Albot,F Delbonis,,,,,,,,,,
2021-frenchopen-1148,2021,frenchopen,1148,P Andujar,D Thiem,,,,,,,,,,
2021-frenchopen-1149,2021,frenchopen,1149,S Tsitsipas,J Chardy,,,,,,,,,,
2021-frenchopen-1150,2021,frenchopen,1150,S Korda,P Martinez,,,,,,,,,,
2021-frenchopen-1151,2021,frenchopen,1151,M Marterer,F Krajinovic,,,,,,,,,,
2021-frenchopen-1152,2021,frenchopen,1152,S Querrey,J Isner,,,,,,,,,,
2021-frenchopen-1153,2021,frenchopen,1153,F Cerundolo,T Monteiro,,,,,,,,,,
2021-frenchopen-1154,2021,frenchopen,1154,S Johnson,F Tiafoe,,,,,,,,,,
2021-frenchopen-1155,2021,frenchopen,1155,E Gerasimov,E Couacaud,,,,,,,,,,
2021-frenchopen-1156,2021,frenchopen,1156,N Gombos,P Carreno Busta,,,,,,,,,,
2021-frenchopen-1157,2021,frenchopen,1157,G Dimitrov,M Giron,,,,,,,,,,
2021-frenchopen-1158,2021,frenchopen,1158,G Pella,De Galan,,,,,,,,,,
2021-frenchopen-1159,2021,frenchopen,1159,E Ruusuvuori,M Mcdonald,,,,,,,,,,
2021-frenchopen-1160,2021,frenchopen,1160,Ji Londero,C Garin,,,,,,,,,,
2021-frenchopen-1161,2021,frenchopen,1161,R Opelka,A Martin,,,,,,,,,,
2021-frenchopen-1162,2021,frenchopen,1162,J Munar,J Thompson,,,,,,,,,,
2021-frenchopen-1163,2021,frenchopen,1163,T Paul,C O'Connell,,,,,,,,,,
2021-frenchopen-1164,2021,frenchopen,1164,A Bublik,D Medvedev,,,,,,,,,,
2021-frenchopen-1201,2021,frenchopen,1201,N Djokovic,P Cuevas,,,,,,,,,,
2021-frenchopen-1202,2021,frenchopen,1202,J Duckworth,R Berankis,,,,,,,,,,
2021-frenchopen-1203,2021,frenchopen,1203,A De Minaur,M Cecchinato,,,,,,,,,,
2021-frenchopen-1204,2021,frenchopen,1204,Y Nishioka,L Musetti,,,,,,,,,,
2021-frenchopen-1205,2021,frenchopen,1205,M Berrettini,F Coria,,,,,,,,,,
2021-frenchopen-1206,2021,frenchopen,1206,S Kwon,A Seppi,,,,,,,,,,
