match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2
2013-ausopen-1101,2013,ausopen,1101,Novak Djokovic,Paul-Henri Mathieu,,,,,,,,,,
2013-ausopen-1102,2013,ausopen,1102,Ryan Harrison,Santiago Giraldo,,,,,,,,,,
2013-ausopen-1105,2013,ausopen,1105,Sam Querrey,Daniel Munoz-De La Nava,,,,,,,,,,
2013-ausopen-1109,2013,ausopen,1109,Juan Monaco,Andrey Kuznetsov,,,,,,,,,,
2013-ausopen-1110,2013,ausopen,1110,Kevin Anderson,Paolo Lorenzi,,,,,,,,,,
2013-ausopen-1112,2013,ausopen,1112,David Goffin,Fernando Verdasco,,,,,,,,,,
2013-ausopen-1116,2013,ausopen,1116,Michael Russell,Tomas Berdych,,,,,,,,,,
2013-ausopen-1117,2013,ausopen,1117,David Ferrer,Olivier Rochus,,,,,,,,,,
2013-ausopen-1119,2013,ausopen,1119,John Millman,Tatsuma Ito,,,,,,,,,,
2013-ausopen-1120,2013,ausopen,1120,Albert Ramos,Marcos Baghdatis,,,,,,,,,,
2013-ausopen-1121,2013,ausopen,1121,Mikhail Youzhny,Matthew Ebden,,,,,,,,,,
2013-ausopen-1124,2013,ausopen,1124,Victor Hanescu,Kei Nishikori,,,,,,,,,,
2013-ausopen-1125,2013,ausopen,1125,Nicolas Almagro,Steve Johnson,,,,,,,,,,
2013-ausopen-1128,2013,ausopen,1128,Simone Bolelli,Jerzy Janowicz,,,,,,,,,,
2013-ausopen-1132,2013,ausopen,1132,Lleyton Hewitt,Janko Tipsarevic,,,,,,,,,,
2013-ausopen-1133,2013,ausopen,1133,Juan Martin Del Potro,Adrian Mannarino,,,,,,,,,,
2013-ausopen-1140,2013,ausopen,1140,Marinko Matosevic,Marin Cilic,,,,,,,,,,
2013-ausopen-1141,2013,ausopen,1141,Gilles Simon,Filippo Volandri,,,,,,,,,,
2013-ausopen-1144,2013,ausopen,1144,Gael Monfils,Alexandr Dolgopolov,,,,,,,,,,
2013-ausopen-1148,2013,ausopen,1148,Robin Haase,Andy Murray,,,,,,,,,,
2013-ausopen-1149,2013,ausopen,1149,Jo-Wilfried Tsonga,Michael Llodra,,,,,,,,,,
2013-ausopen-1150,2013,ausopen,1150,Go Soeda,Luke Saville,,,,,,,,,,
2013-ausopen-1151,2013,ausopen,1151,James Duckworth,Benjamin Mitchell,,,,,,,,,,
2013-ausopen-1153,2013,ausopen,1153,Tommy Haas,Jarkko Nieminen,,,,,,,,,,
2013-ausopen-1154,2013,ausopen,1154,Ivan Dodig,Di Wu,,,,,,,,,,
2013-ausopen-1156,2013,ausopen,1156,Albert Montanes,Richard Gasquet,,,,,,,,,,
2013-ausopen-1157,2013,ausopen,1157,Milos Raonic,Jan Hajek,,,,,,,,,,
2013-ausopen-1160,2013,ausopen,1160,Steve Darcis,Philipp Kohlschreiber,,,,,,,,,,
2013-ausopen-1162,2013,ausopen,1162,Bernard Tomic,Leonardo Mayer,,,,,,,,,,
